39.502,0.373442858,0.105523847
39.602,0.373545051,0.105626345
39.702,0.383539647,0.115619801
39.802,0.393438488,0.12551856
39.902,0.393540591,0.125621334
40,0.403535157,0.135614768
40.096,0.413533926,0.145613417
40.202,0.423432767,0.155512169
40.301,0.423411936,0.155538648
40.402,0.421086341,0.157862648
40.499,0.421106756,0.157839641
40.603,0.423529327,0.155612797
40.702,0.433524966,0.165605247
40.802,0.443423927,0.175503939
40.902,0.443426311,0.175506786
41.001,0.443448335,0.175482169
41.102,0.445870459,0.173255324
41.202,0.455866635,0.183247983
41.302,0.465865552,0.193246484
41.402,0.47586447,0.203244984
41.509,0.485863358,0.213243484
41.602,0.495862246,0.223242
41.707,0.505761206,0.233140737
41.802,0.505863369,0.233243227
41.901,0.515858054,0.243236676
42.003,0.525856793,0.25323531
42.102,0.535755634,0.263134062
42.202,0.535857797,0.263236821
42.301,0.545852304,0.273230195
42.402,0.555851042,0.283228844
42.502,0.565849841,0.293227494
42.6,0.575848579,0.303226113
42.702,0.585847318,0.313224733
42.801,0.595846117,0.323223382
42.9,0.605768442,0.33309862
43,0.608095646,0.330775619
43.102,0.608096123,0.330772609
43.2,0.608094811,0.330771327
43.302,0.608193278,0.330869734
43.402,0.618087828,0.340763479
43.502,0.618189991,0.340866089
43.601,0.628184617,0.350859493
43.702,0.638183355,0.360858142
43.799,0.648082197,0.370756894
43.901,0.648184419,0.370859474
44.002,0.658179045,0.380853713
44.1,0.668177783,0.390852332
44.201,0.678176582,0.400850952
44.302,0.688075423,0.410749704
44.4,0.688177586,0.410852492
44.502,0.69817245,0.420845926
44.601,0.708171248,0.430844545
44.702,0.718169987,0.440843195
44.802,0.728168726,0.450841814
44.918,0.738067567,0.460740566
45.002,0.73807013,0.460743278
45.1,0.738068938,0.460741907
45.201,0.738167405,0.460840255
45.302,0.748062134,0.470734268
45.402,0.748064637,0.47073698
45.498,0.748063445,0.47073561
45.602,0.748062193,0.470734239
45.702,0.74816066,0.470832616
45.802,0.758155346,0.480825901
45.902,0.768154085,0.49082455
46.002,0.778152883,0.5008232
46.102,0.788151622,0.510821819
46.202,0.798150361,0.520820498
46.302,0.808149099,0.530819118
46.402,0.818047881,0.54071784
46.5,0.818150222,0.54082042
46.602,0.828144848,0.550814033
46.701,0.838143587,0.560812652
46.802,0.848142385,0.570811331
46.901,0.858141124,0.580809951
47.002,0.868139863,0.59080857
47.101,0.878138602,0.60080725
47.202,0.8881374,0.610805869
47.302,0.898059785,0.620681107
47.402,0.900387049,0.618358374
47.5,0.900387526,0.618355334
47.602,0.900486052,0.61845392
47.702,0.910480559,0.628448069
47.799,0.920403004,0.638323367
47.902,0.922730207,0.636000574
47.998,0.922830403,0.636097372
48.101,0.932824969,0.646091223
48.2,0.942723751,0.655990005
48.302,0.942826152,0.656092525
48.4,0.952820778,0.666086733
48.501,0.962819517,0.676085353
48.602,0.972718358,0.685984075
48.702,0.972720861,0.685986996
48.802,0.972819388,0.686085403
48.902,0.982814312,0.696078956
49.002,0.992813051,0.706077576
49.103,1.00281179,0.716076195
49.202,1.012810588,0.726074874
49.302,1.022732973,0.735950112
49.402,1.025159121,0.733727157
49.501,1.0351547,0.743719876
49.598,1.045053601,0.753618717
49.703,1.045056105,0.753621638
49.803,1.045054913,0.753620267
49.902,1.04505372,0.753618896
50.001,1.045052409,0.753617525
50.102,1.045150995,0.753715932
50.202,1.055146098,0.763709486
50.314,1.065144777,0.773708165
50.402,1.075143576,0.783706784
50.502,1.085042357,0.793605566
50.591,1.085144639,0.793708265
50.702,1.095139503,0.803702414
50.801,1.105138302,0.813701093
50.902,1.115037084,0.823599815
51.001,1.115139484,0.823702514
51.102,1.125034571,0.83359611
51.202,1.125136971,0.83369863
51.3,1.1350559,0.84356916
51.402,1.137482166,0.841346204
51.502,1.147478342,0.851340294
51.601,1.15747714,0.861338854
51.702,1.167376161,0.871237576
51.803,1.16740191,0.87121737
51.902,1.169824004,0.8689906
52,1.179820538,0.878983736
52.102,1.189819336,0.888982296
52.202,1.199818134,0.898980856
52.302,1.209816933,0.908979475
52.402,1.219815731,0.918978035
52.501,1.229691148,0.928900242
52.594,1.227368712,0.931228817
52.703,1.227365851,0.931229174
52.802,1.227464437,0.931327462
52.9,1.23745954,0.941320777
53.002,1.24745822,0.951319396
53.102,1.257357121,0.961218238
53.201,1.257459402,0.961320877
53.302,1.267454386,0.971314728
53.401,1.277453184,0.981313348
53.502,1.287451863,0.991312027
53.601,1.297450662,1.001310587
53.701,1.30744946,1.011309266
53.802,1.317448139,1.021307945
53.902,1.327446938,1.031306505
54.003,1.337445617,1.041305184
54.102,1.347444415,1.051303864
54.203,1.357343316,1.061202526
54.302,1.357445598,1.061305165
54.402,1.367440581,1.071298957
54.499,1.377339482,1.081197739
54.602,1.377341986,1.08120048
54.703,1.377440572,1.081298828
54.802,1.387435555,1.09129262
54.902,1.397434235,1.10129118
55.002,1.407433033,1.111289859
55.102,1.417331815,1.121188641
55.202,1.417434096,1.12129128
55.303,1.42742908,1.131284952
55.401,1.437327981,1.141183734
55.502,1.437430143,1.141286373
55.601,1.447425246,1.151280046
55.7,1.457324028,1.161178827
55.803,1.457303405,1.161204934
55.901,1.454977751,1.163528919
56.001,1.45497489,1.163529158
56.102,1.455073476,1.163627505
56.202,1.46506846,1.173621297
56.299,1.475067139,1.183619857
56.402,1.485065937,1.193618536
56.502,1.495064616,1.203617215
56.602,1.504963517,1.213515878
56.708,1.504942775,1.213542104
56.802,1.50261724,1.215866089
56.898,1.502614379,1.215866327
57.002,1.502613187,1.215865016
57.1,1.502711654,1.215963364
57.202,1.512706637,1.225957513
57.285,1.522605419,1.235856175
57.402,1.522707701,1.235958695
57.502,1.532602668,1.245852232
57.602,1.53260529,1.245855212
57.702,1.532604098,1.245853782
57.802,1.532626033,1.245829225
57.903,1.534949183,1.243502498
58.003,1.53494966,1.243499517
58.099,1.535048127,1.243597984
58.2,1.54504323,1.253591418
58.295,1.555041909,1.263589978
58.403,1.565040708,1.273588657
58.502,1.575039387,1.283587337
58.601,1.585038185,1.293586016
58.7,1.594936967,1.303484678
58.802,1.595039368,1.303587198
58.902,1.604957581,1.313457608
59.001,1.607383966,1.311234832
59.101,1.617279768,1.321127772
59.202,1.617305517,1.321107507
59.302,1.619727612,1.318880796
59.403,1.629723668,1.328873754
59.505,1.639622569,1.338772416
59.601,1.639625072,1.338775516
59.702,1.639723659,1.338873982
59.801,1.649718881,1.348868012
59.902,1.659617782,1.358766794
60.002,1.659720063,1.358869672
60.102,1.669715405,1.368863702
60.202,1.679614186,1.378762484
60.302,1.679716587,1.378865123
60.402,1.689711928,1.388859153
60.503,1.699710727,1.398857713
60.602,1.709709406,1.408856392
60.701,1.719708204,1.418855071
60.801,1.729607105,1.428753853
60.902,1.729709268,1.428856492
61.002,1.739604354,1.438750386
61.103,1.739606977,1.438753247
61.202,1.739605784,1.438751817
61.301,1.739704251,1.438850284
61.402,1.749599457,1.448744297
61.503,1.749701858,1.448846936
61.6,1.75959754,1.458742261
61.702,1.759600163,1.458745122
61.802,1.759622097,1.458720565
61.902,1.762044311,1.456493855
61.999,1.771940708,1.466387272
62.102,1.772043109,1.46649003
62.202,1.782038689,1.476485133
62.302,1.792037487,1.486483812
62.402,1.802036166,1.496482372
62.503,1.812034965,1.506481051
62.602,1.821933746,1.516379833
62.702,1.822036266,1.51648283
62.806,1.832031131,1.526477337
62.902,1.842029929,1.536475897
62.998,1.852028608,1.546474576
63.103,1.862027407,1.556473255
63.2,1.872026205,1.566471815
63.3,1.881925106,1.576370597
63.401,1.882027388,1.576473355
63.502,1.891945958,1.586343646
63.602,1.894372106,1.58412087
63.703,1.90436852,1.594114423
63.802,1.914267302,1.604013205
63.901,1.914369702,1.604115963
64.002,1.924288869,1.613986611
64.101,1.926715136,1.611763716
64.202,1.936711669,1.621757984
64.301,1.946710467,1.631756663
64.402,1.956709266,1.641755223
64.5,1.966707945,1.651753902
64.602,1.976706743,1.661752462
64.702,1.986705542,1.671751142
64.801,1.996604443,1.681649923
64.902,1.996706724,1.68175292
65.003,2.00660181,1.691646814
65.102,2.006704092,1.691749692
65.202,2.016699553,1.701743722
65.302,2.026698351,1.711742401
65.402,2.036597013,1.721641183
65.502,2.036699533,1.721743941
65.601,2.046694756,1.731737971
65.701,2.056693554,1.74173665
65.801,2.066616058,1.751611829
65.901,2.06896615,1.749265671
66.002,2.071290731,1.746937394
66.101,2.071391106,1.747034192
66.202,2.081386328,1.757028341
66.3,2.091385126,1.76702702
66.403,2.101283789,1.776925802
66.503,2.101286411,1.776929021
66.602,2.101384878,1.777027488
66.701,2.111303806,1.786898255
66.802,2.113730192,1.784675241
66.901,2.123626471,1.794569731
67.002,2.123629093,1.794572711
67.098,2.12372756,1.794671059
67.201,2.133723259,1.804665446
67.302,2.143722057,1.814664125
67.402,2.153620958,1.824562907
67.501,2.153646469,1.824542522
67.603,2.15606904,1.822315931
67.702,2.166064739,1.832309365
67.802,2.176063538,1.842308044
67.902,2.186062336,1.852306604
68.001,2.196061134,1.862305284
68.101,2.2059834,1.872180462
68.201,2.208310604,1.869857669
68.302,2.208334208,1.869831443
68.386,2.210657358,1.867504716
68.502,2.210757494,1.867601395
68.601,2.22065258,1.877496004
68.702,2.220754623,1.877598763
68.8,2.230749607,1.887593031
68.9,2.240748405,1.897591591
69.002,2.250747204,1.90759027
69.101,2.26066947,1.917465568
69.202,2.262996674,1.915142775
69.3,2.263097048,1.915239573
69.402,2.273092031,1.925233722
69.502,2.28309083,1.935232282
69.601,2.292989492,1.945131063
69.702,2.292992115,1.945134163
69.802,2.29309082,1.94523263
69.902,2.303085566,1.955226541
69.999,2.313084364,1.96522522
70.102,2.323083162,1.975223899
70.203,2.333081961,1.985222459
70.302,2.343080759,1.995221138
70.402,2.353079319,2.005219698
70.502,2.363055706,2.015193939
70.602,2.3730371,2.025170803
70.702,2.383022308,2.035149574
70.802,2.393000364,2.045120001
70.904,2.402980328,2.055088758
71.01,2.412959576,2.065058231
71.107,2.422840357,2.074928761
71.196,2.422935009,2.075019836
71.304,2.432924509,2.085001945
71.403,2.442814827,2.094885111
71.503,2.442809105,2.094876528
71.602,2.442825556,2.094846249
71.704,2.445138454,2.092516661
71.801,2.445135832,2.0925107
71.898,2.445231676,2.092607021
72.004,2.455220461,2.102590561
72.103,2.465210676,2.112575293
72.202,2.475200891,2.122559786
72.302,2.485090971,2.132444382
72.404,2.485183477,2.132535219
72.502,2.495173216,2.142519474
72.599,2.505063295,2.152404308
72.702,2.50515604,2.152495146
72.802,2.515145302,2.162479401
72.906,2.52513504,2.172464371
73.002,2.535124302,2.182451487
73.1,2.545114517,2.192439556
73.201,2.555104971,2.202428102
73.302,2.564995289,2.212316751
73.403,2.56508708,2.212409258
73.502,2.57507658,2.22239399
